Epsilon,Length,Delay,TotalError,CalcError
0,1,0,1,0
0,1,0,0.152189,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.416807,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.881092,0
0,1,0,0.687841,0
0,1,0,1.14737,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.13973,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.149742,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.957824,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1.09691,0
0,1,0,1,0
0,1,0,0.347684,0
0,1,0,0.774954,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.297184,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2.04305,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.968545,0
0,1,0,0.635853,0
0,1,0,1,0
0,1,0,0.672068,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.489003,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.89696,0
0,1,0,0.734932,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.404404,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.983643,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.343787,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.22762,0
0,1,0,1,0
0,1,0,1,0
0,1,0,0.273316,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
