Epsilon,Length,Delay,TotalError,CalcError
0,2,1,0.992401,0
0,2,0,0.135986,0
0,2,0,0.74604,0.25
0,2,0,0.334437,0.25
0,2,1,0.77864,0
0,2,1,2.96617,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0191786,0
0,2,1,0.392051,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.926341,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.208956,0
0,2,1,0.406976,0
0,2,0,0.0397954,0.25
0,2,1,0.288301,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.737807,0
0,2,0,1,0
0,2,0,0.541492,0.25
0,2,0,0.28969,0
0,2,0,0.771423,0.25
0,2,0,0.442661,0.25
0,2,0,1.1839,0.25
0,2,0,0.891387,0.25
0,2,0,1,0
0,2,1,0.441395,0
0,2,0,0.255967,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0381768,0
0,2,0,0.108932,0
0,2,0,0.0524446,0
0,2,0,1.79734,0.25
0,2,0,1,0
0,2,0,1,0
0,2,1,0.280134,0
0,2,1,0.533611,0
0,2,0,0.277981,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,2.01377,0.25
0,2,1,4.33579,0.25
0,2,0,1,0
0,2,0,0.327804,0.25
0,2,1,0.0906166,0
0,2,0,1,0
0,2,1,0.279402,0
0,2,0,0.047176,0
0,2,1,0.570524,0
0,2,1,2.54574,0.25
0,2,1,2.55155,0.25
0,2,0,1,0
0,2,0,0.204107,0.25
0,2,0,0.680477,0.25
0,2,1,0.0829652,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.982791,0.25
0,2,1,0.111015,0
0,2,1,0.324605,0
0,2,0,2.21599,0.25
0,2,1,0.590294,0
0,2,0,1,0
0,2,0,0.836266,0.25
0,2,0,0.0113844,0
0,2,0,1,0
0,2,0,0.0948853,0
0,2,0,0.193304,0
0,2,0,0.106984,0
0,2,1,0.445796,0
0,2,0,1,0
0,2,0,0.602404,0.25
0,2,0,1,0
0,2,0,1,0
0,2,1,1.05139,0
0,2,0,1,0
0,2,0,2.37124,0.25
0,2,0,1,0
0,2,0,0.314497,0.25
0,2,0,0.0836129,0.25
0,2,0,0.00915751,0
0,2,1,3.95509,0.25
0,2,1,2.58761,0.25
0,2,1,0.329757,0
0,2,0,1,0
0,2,1,0.763091,0
0,2,0,0.140948,0
0,2,1,0.462989,0
0,2,1,1.18802,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.113922,0.25
0,2,1,0.789595,0
0,2,0,0.23869,0.25
0,2,1,1.53421,0.25
0,2,0,1,0
0,2,1,0.562969,0
